motif,pred
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.2606220245361328
Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc,-0.1927051544189453
Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc,-0.16913795471191406
Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc,-0.04615306854248047
Glc(a1-6)Glc(a1-6)Glc,-0.1203165054321289
Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]Glc,-0.348663330078125
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)Glc,-0.15752220153808594
Gal(a1-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.16483402252197266
Fuc(a1-3)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc,-0.12758159637451172
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.045365333557128906
GalNAc(b1-4)Gal,0.07796573638916016
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,-0.13526248931884766
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc,-0.2194509506225586
GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.12268829345703125
GlcNAc(b1-4)Gal,-0.08633708953857422
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc,-0.06484603881835938
3-Anhydro-Gal(a1-3)Gal4S(b1-4)3-Anhydro-Gal2S(a1-3)Gal4S(b1-4)3-Anhydro-Gal,-0.18439674377441406
